original_row_index,column,geohash,day,timestamp,filled_value,rule_used,fill_successful
46469,Temperature,qp06nc,48,13:0,14.960489218920682,TM-1: geohash+day+hour median,True
46500,Temperature,qp0dh4,48,13:0,17.538500732187337,TM-1: geohash+day+hour median,True
46531,Temperature,qp06pt,48,13:0,17.943249984250023,TM-3: geohash median,True
46562,Temperature,qp02ze,48,13:15,13.977431449942156,TM-1: geohash+day+hour median,True
46593,Temperature,qp08br,48,13:15,14.392366779108205,TM-1: geohash+day+hour median,True
46624,Temperature,qp0953,48,13:15,14.719504010252408,TM-1: geohash+day+hour median,True
46655,Temperature,qp09hh,48,13:15,10.379406632561691,TM-1: geohash+day+hour median,True
46686,Temperature,qp091y,48,13:15,19.02887323808919,TM-1: geohash+day+hour median,True
46717,Temperature,qp095x,48,13:15,17.632836771417445,TM-1: geohash+day+hour median,True
46748,Temperature,qp09m2,48,13:15,8.591152681825836,TM-1: geohash+day+hour median,True
46779,Temperature,qp03q4,48,13:15,14.249020637040438,TM-1: geohash+day+hour median,True
46810,Temperature,qp0927,48,13:15,19.27895893485625,TM-1: geohash+day+hour median,True
46841,Temperature,qp097s,48,13:15,15.235474104618568,TM-1: geohash+day+hour median,True
46872,Temperature,qp03qy,48,13:15,15.98105997153722,TM-1: geohash+day+hour median,True
46903,Temperature,qp093p,48,13:15,21.11924049618585,TM-2: geohash+hour median,True
46934,Temperature,qp09d2,48,13:15,18.63991087827272,TM-1: geohash+day+hour median,True
46965,Temperature,qp09e1,48,13:15,20.04895835201559,TM-1: geohash+day+hour median,True
46996,Temperature,qp09sd,48,13:15,24.47318858630205,TM-1: geohash+day+hour median,True
47027,Temperature,qp09w5,48,13:15,18.58508350799111,TM-1: geohash+day+hour median,True
47058,Temperature,qp03xj,48,13:15,19.502446067914327,TM-1: geohash+day+hour median,True
47089,Temperature,qp099y,48,13:15,10.79161389263514,TM-1: geohash+day+hour median,True
47120,Temperature,qp09er,48,13:15,9.81415268477798,TM-1: geohash+day+hour median,True
47151,Temperature,qp03y9,48,13:15,20.89557165392111,TM-1: geohash+day+hour median,True
47182,Temperature,qp09u4,48,13:15,17.551472911894,TM-2: geohash+hour median,True
47213,Temperature,qp09bk,48,13:15,12.139979106279362,TM-1: geohash+day+hour median,True
47244,Temperature,qp09uj,48,13:15,17.435940939291267,TM-1: geohash+day+hour median,True
47275,Temperature,qp09vy,48,13:15,16.328618662697195,TM-1: geohash+day+hour median,True
47306,Temperature,qp0dj0,48,13:15,22.49227985163172,TM-1: geohash+day+hour median,True
47337,Temperature,qp0dj4,48,13:15,8.510646850755812,TM-1: geohash+day+hour median,True
47368,Temperature,qp0d1m,48,13:15,9.559702754937431,TM-1: geohash+day+hour median,True
47399,Temperature,qp02zs,48,13:30,15.015469741365886,TM-1: geohash+day+hour median,True
47430,Temperature,qp03nb,48,13:30,6.742143934523229,TM-1: geohash+day+hour median,True
47461,Temperature,qp03p7,48,13:30,14.498187994822738,TM-1: geohash+day+hour median,True
47492,Temperature,qp094m,48,13:30,17.82279188840164,TM-1: geohash+day+hour median,True
47523,Temperature,qp09hy,48,13:30,15.499813212342051,TM-1: geohash+day+hour median,True
47554,Temperature,qp03q8,48,13:30,13.24850061162778,TM-1: geohash+day+hour median,True
47585,Temperature,qp0921,48,13:30,22.439275224842717,TM-1: geohash+day+hour median,True
47616,Temperature,qp0976,48,13:30,18.75466735729131,TM-1: geohash+day+hour median,True
47647,Temperature,qp03ms,48,13:30,14.707799970315282,TM-1: geohash+day+hour median,True
47678,Temperature,qp03rv,48,13:30,2.5778385387896847,TM-1: geohash+day+hour median,True
47709,Temperature,qp096y,48,13:30,21.89909796496695,TM-1: geohash+day+hour median,True
47740,Temperature,qp03tb,48,13:30,15.393528330317386,TM-1: geohash+day+hour median,True
47771,Temperature,qp03x3,48,13:30,17.908468803879074,TM-1: geohash+day+hour median,True
47802,Temperature,qp098f,48,13:30,19.941694344612667,TM-1: geohash+day+hour median,True
47833,Temperature,qp0997,48,13:30,6.073421569338947,TM-2: geohash+hour median,True
47864,Temperature,qp09ds,48,13:30,12.475465168288558,TM-1: geohash+day+hour median,True
47895,Temperature,qp03wq,48,13:30,21.66081897721852,TM-1: geohash+day+hour median,True
47926,Temperature,qp03xz,48,13:30,23.61356231573052,TM-1: geohash+day+hour median,True
47957,Temperature,qp09u8,48,13:30,19.878250645813576,TM-1: geohash+day+hour median,True
47988,Temperature,qp09b6,48,13:30,22.58158523132577,TM-1: geohash+day+hour median,True
48019,Temperature,qp03zk,48,13:30,18.15075098069104,TM-1: geohash+day+hour median,True
48050,Temperature,qp09gt,48,13:30,19.96653202405146,TM-1: geohash+day+hour median,True
48081,Temperature,qp09vy,48,13:30,16.328618662697195,TM-1: geohash+day+hour median,True
48112,Temperature,qp06p3,48,13:30,22.0320438381042,TM-2: geohash+hour median,True
48143,Temperature,qp0d1g,48,13:30,19.877313820096997,TM-3: geohash median,True
48174,Temperature,qp0d1n,48,13:30,20.77157392682064,TM-1: geohash+day+hour median,True
48205,Temperature,qp08gw,48,13:45,23.31862643872523,TM-2: geohash+hour median,True
48236,Temperature,qp0949,48,13:45,14.4384351240692,TM-1: geohash+day+hour median,True
48267,Temperature,qp095k,48,13:45,11.48428771129116,TM-1: geohash+day+hour median,True
48298,Temperature,qp090q,48,13:45,6.502421816912701,TM-1: geohash+day+hour median,True
48329,Temperature,qp094z,48,13:45,15.876581904815655,TM-2: geohash+hour median,True
48360,Temperature,qp03m9,48,13:45,20.29433867585196,TM-1: geohash+day+hour median,True
48391,Temperature,qp03r4,48,13:45,24.11486003599979,TM-1: geohash+day+hour median,True
48422,Temperature,qp096g,48,13:45,14.74034484342507,TM-1: geohash+day+hour median,True
48453,Temperature,qp03mv,48,13:45,11.746566417956902,TM-1: geohash+day+hour median,True
48484,Temperature,qp092q,48,13:45,15.013327196639228,TM-1: geohash+day+hour median,True
48515,Temperature,qp096x,48,13:45,19.002188093397155,TM-1: geohash+day+hour median,True
48546,Temperature,qp09t8,48,13:45,17.018443460693486,TM-1: geohash+day+hour median,True
48577,Temperature,qp03wd,48,13:45,17.73899851349633,TM-1: geohash+day+hour median,True
48608,Temperature,qp03xe,48,13:45,22.78057121128196,TM-1: geohash+day+hour median,True
48639,Temperature,qp098u,48,13:45,14.684350632610574,TM-2: geohash+hour median,True
48670,Temperature,qp09dm,48,13:45,16.126886006785448,TM-1: geohash+day+hour median,True
48701,Temperature,qp09sy,48,13:45,14.59199535544128,TM-1: geohash+day+hour median,True
48732,Temperature,qp03yb,48,13:45,18.685964820627813,TM-1: geohash+day+hour median,True
48763,Temperature,qp09g9,48,13:45,17.457068312381505,TM-1: geohash+day+hour median,True
48794,Temperature,qp09b7,48,13:45,19.56408904938925,TM-1: geohash+day+hour median,True
48825,Temperature,qp09vk,48,13:45,25.422346062279555,TM-1: geohash+day+hour median,True
48856,Temperature,qp09bn,48,13:45,22.11160194303641,TM-1: geohash+day+hour median,True
48887,Temperature,qp09vr,48,13:45,19.19695239580538,TM-1: geohash+day+hour median,True
48918,Temperature,qp06pf,48,13:45,15.935148818105432,TM-1: geohash+day+hour median,True
48949,Temperature,qp0d0j,48,13:45,12.823748099783534,TM-1: geohash+day+hour median,True
48980,Temperature,qp08cm,48,14:0,16.494122188921633,TM-1: geohash+day+hour median,True
49011,Temperature,qp09h0,48,14:0,11.726413218158587,TM-1: geohash+day+hour median,True
49042,Temperature,qp094k,48,14:0,19.703462726426785,TM-1: geohash+day+hour median,True
49073,Temperature,qp03py,48,14:0,10.669854878912693,TM-1: geohash+day+hour median,True
49104,Temperature,qp094z,48,14:0,15.34351287032974,TM-2: geohash+hour median,True
49135,Temperature,qp09m0,48,14:0,10.794739141158098,TM-1: geohash+day+hour median,True
49166,Temperature,qp03r4,48,14:0,11.7319367593451,TM-1: geohash+day+hour median,True
49197,Temperature,qp096e,48,14:0,18.166719334755108,TM-1: geohash+day+hour median,True
49228,Temperature,qp09mu,48,14:0,9.295339639443757,TM-2: geohash+hour median,True
49259,Temperature,qp03rw,48,14:0,12.24062675691229,TM-1: geohash+day+hour median,True
49290,Temperature,qp096x,48,14:0,14.722755624039998,TM-1: geohash+day+hour median,True
49321,Temperature,qp03t3,48,14:0,6.853457623537146,TM-1: geohash+day+hour median,True
49352,Temperature,qp03wf,48,14:0,19.793258129529775,TM-1: geohash+day+hour median,True
49383,Temperature,qp0985,48,14:0,12.21037884832651,TM-1: geohash+day+hour median,True
49414,Temperature,qp099k,48,14:0,11.374959929449863,TM-1: geohash+day+hour median,True
49445,Temperature,qp09dt,48,14:0,26.101622951723463,TM-2: geohash+hour median,True
49476,Temperature,qp09sy,48,14:0,4.5516592730347245,TM-1: geohash+day+hour median,True
49507,Temperature,qp03y0,48,14:0,14.62511589868128,TM-3: geohash median,True
49538,Temperature,qp09g1,48,14:0,21.051761199540792,TM-1: geohash+day+hour median,True
49569,Temperature,qp09cg,48,14:0,14.200211906466349,TM-1: geohash+day+hour median,True
49600,Temperature,qp09yh,48,14:0,14.41279896781272,TM-1: geohash+day+hour median,True
49631,Temperature,qp09bw,48,14:0,21.921023733796897,TM-1: geohash+day+hour median,True
49662,Temperature,qp06nb,48,14:0,23.004728230084954,TM-1: geohash+day+hour median,True
49693,Temperature,qp06pd,48,14:0,20.74133481273456,TM-2: geohash+hour median,True
49724,Temperature,qp0dhs,48,14:0,15.53708931453992,TM-1: geohash+day+hour median,True
49755,Temperature,qp02zt,48,14:15,14.567633189543091,TM-1: geohash+day+hour median,True
49786,Temperature,qp0950,48,14:15,12.08609397590494,TM-1: geohash+day+hour median,True
49817,Temperature,qp090s,48,14:15,11.64751686909344,TM-1: geohash+day+hour median,True
49848,Temperature,qp090w,48,14:15,14.482359773005552,TM-1: geohash+day+hour median,True
49879,Temperature,qp095x,48,14:15,18.358636811629914,TM-1: geohash+day+hour median,True
49910,Temperature,qp03m9,48,14:15,17.637005163113272,TM-1: geohash+day+hour median,True
49941,Temperature,qp03rd,48,14:15,22.93956600124795,TM-1: geohash+day+hour median,True
49972,Temperature,qp0977,48,14:15,14.881917470460834,TM-1: geohash+day+hour median,True
50003,Temperature,qp03qm,48,14:15,13.925883322051572,TM-1: geohash+day+hour median,True
50034,Temperature,qp092w,48,14:15,24.242952890834214,TM-1: geohash+day+hour median,True
50065,Temperature,qp09kz,48,14:15,14.108474288723643,TM-1: geohash+day+hour median,True
50096,Temperature,qp03t9,48,14:15,15.705520603360462,TM-1: geohash+day+hour median,True
50127,Temperature,qp03x6,48,14:15,17.602790765222423,TM-1: geohash+day+hour median,True
50158,Temperature,qp0987,48,14:15,21.63172283788332,TM-1: geohash+day+hour median,True
50189,Temperature,qp098u,48,14:15,0.4557353054991022,TM-2: geohash+hour median,True
50220,Temperature,qp09dt,48,14:15,26.101622951723463,TM-2: geohash+hour median,True
50251,Temperature,qp03tx,48,14:15,16.219390820777782,TM-1: geohash+day+hour median,True
50282,Temperature,qp03z2,48,14:15,11.315625033364636,TM-1: geohash+day+hour median,True
50313,Temperature,qp09u1,48,14:15,9.94032535387446,TM-1: geohash+day+hour median,True
50344,Temperature,qp09g7,48,14:15,21.442367341380887,TM-1: geohash+day+hour median,True
50375,Temperature,qp09cm,48,14:15,19.741182631071126,TM-2: geohash+hour median,True
50406,Temperature,qp09un,48,14:15,17.450182932544795,TM-1: geohash+day+hour median,True
50437,Temperature,qp0d5b,48,14:15,10.685240447497812,TM-1: geohash+day+hour median,True
50468,Temperature,qp0dj6,48,14:15,8.217439500001703,TM-2: geohash+hour median,True
50499,Temperature,qp0djj,48,14:15,15.008707586536389,TM-3: geohash median,True
50530,Temperature,qp08cp,48,14:30,14.431938442471967,TM-1: geohash+day+hour median,True
50561,Temperature,qp0905,48,14:30,8.309416199585803,TM-1: geohash+day+hour median,True
50592,Temperature,qp03jq,48,14:30,23.041279343219088,TM-1: geohash+day+hour median,True
50623,Temperature,qp03pr,48,14:30,15.583982985933197,TM-1: geohash+day+hour median,True
50654,Temperature,qp0962,48,14:30,22.37751911922442,TM-1: geohash+day+hour median,True
50685,Temperature,qp09k1,48,14:30,13.895860061115304,TM-3: geohash median,True
50716,Temperature,qp03r5,48,14:30,9.776543796227855,TM-1: geohash+day+hour median,True
50747,Temperature,qp096u,48,14:30,15.093056276058778,TM-1: geohash+day+hour median,True
50778,Temperature,qp03qn,48,14:30,15.4628143839623,TM-2: geohash+hour median,True
50809,Temperature,qp092x,48,14:30,17.43493105706737,TM-1: geohash+day+hour median,True
50840,Temperature,qp09d8,48,14:30,20.62347045219157,TM-1: geohash+day+hour median,True
50871,Temperature,qp09dc,48,14:30,23.856337473644672,TM-1: geohash+day+hour median,True
50902,Temperature,qp03t7,48,14:30,16.775340668271415,TM-1: geohash+day+hour median,True
50933,Temperature,qp03wk,48,14:30,18.4617470133536,TM-1: geohash+day+hour median,True
50964,Temperature,qp03xv,48,14:30,19.020114034371865,TM-1: geohash+day+hour median,True
50995,Temperature,qp09eq,48,14:30,27.624829457119287,TM-1: geohash+day+hour median,True
51026,Temperature,qp03y8,48,14:30,14.161988912351829,TM-1: geohash+day+hour median,True
51057,Temperature,qp09g1,48,14:30,21.051761199540792,TM-1: geohash+day+hour median,True
51088,Temperature,qp09f7,48,14:30,13.79807938831401,TM-1: geohash+day+hour median,True
51119,Temperature,qp03yv,48,14:30,12.49340248617106,TM-1: geohash+day+hour median,True
51150,Temperature,qp09cq,48,14:30,19.77562990396827,TM-1: geohash+day+hour median,True
51181,Temperature,qp06nb,48,14:30,23.004728230084954,TM-1: geohash+day+hour median,True
51212,Temperature,qp06pf,48,14:30,17.870994180354202,TM-1: geohash+day+hour median,True
51243,Temperature,qp06pt,48,14:30,21.476519456782334,TM-1: geohash+day+hour median,True
51274,Temperature,qp08gq,48,14:45,17.136186405322704,TM-1: geohash+day+hour median,True
51305,Temperature,qp0904,48,14:45,18.27537823136843,TM-1: geohash+day+hour median,True
51336,Temperature,qp09hv,48,14:45,23.746637796072164,TM-1: geohash+day+hour median,True
51367,Temperature,qp03pr,48,14:45,15.583982985933197,TM-1: geohash+day+hour median,True
51398,Temperature,qp093b,48,14:45,16.409590580293994,TM-1: geohash+day+hour median,True
51429,Temperature,qp09k3,48,14:45,19.854738511906923,TM-1: geohash+day+hour median,True
51460,Temperature,qp092e,48,14:45,15.343094383138173,TM-1: geohash+day+hour median,True
51491,Temperature,qp09mu,48,14:45,9.295339639443757,TM-2: geohash+hour median,True
51522,Temperature,qp092n,48,14:45,13.549547494406584,TM-1: geohash+day+hour median,True
51553,Temperature,qp097z,48,14:45,24.268355650442707,TM-1: geohash+day+hour median,True
51584,Temperature,qp09t0,48,14:45,21.992985809652613,TM-1: geohash+day+hour median,True
51615,Temperature,qp03wf,48,14:45,19.793258129529775,TM-1: geohash+day+hour median,True
51646,Temperature,qp0985,48,14:45,12.21037884832651,TM-1: geohash+day+hour median,True
51677,Temperature,qp099s,48,14:45,17.977318030736246,TM-1: geohash+day+hour median,True
51708,Temperature,qp09sm,48,14:45,15.376927116352247,TM-1: geohash+day+hour median,True
51739,Temperature,qp03xp,48,14:45,18.37871252514173,TM-1: geohash+day+hour median,True
51770,Temperature,qp09g8,48,14:45,11.499071674380064,TM-1: geohash+day+hour median,True
51801,Temperature,qp09f4,48,14:45,17.770990517252393,TM-2: geohash+hour median,True
51832,Temperature,qp09fu,48,14:45,24.80509717399329,TM-1: geohash+day+hour median,True
51863,Temperature,qp03yw,48,14:45,15.635820327760044,TM-1: geohash+day+hour median,True
51894,Temperature,qp09ux,48,14:45,14.057870744966207,TM-1: geohash+day+hour median,True
51925,Temperature,qp0d5f,48,14:45,23.000343593958448,TM-1: geohash+day+hour median,True
51956,Temperature,qp0djj,48,14:45,15.008707586536389,TM-3: geohash median,True
51987,Temperature,qp08gr,48,15:0,15.39034642324093,TM-1: geohash+day+hour median,True
52018,Temperature,qp0945,48,15:0,18.769149291648816,TM-1: geohash+day+hour median,True
52049,Temperature,qp03ny,48,15:0,17.873798682307108,TM-1: geohash+day+hour median,True
52080,Temperature,qp094r,48,15:0,15.65510334519225,TM-1: geohash+day+hour median,True
52111,Temperature,qp03r3,48,15:0,23.224867457073685,TM-1: geohash+day+hour median,True
52142,Temperature,qp097d,48,15:0,10.864888625393895,TM-2: geohash+hour median,True
52173,Temperature,qp03ru,48,15:0,17.40559407839343,TM-1: geohash+day+hour median,True
52204,Temperature,qp09kt,48,15:0,18.863406051530447,TM-1: geohash+day+hour median,True
52235,Temperature,qp092p,48,15:0,20.270136599940468,TM-1: geohash+day+hour median,True
52266,Temperature,qp09d8,48,15:0,16.194431221556414,TM-1: geohash+day+hour median,True
52297,Temperature,qp09e3,48,15:0,21.84107489624265,TM-1: geohash+day+hour median,True
52328,Temperature,qp03te,48,15:0,22.804175610301435,TM-2: geohash+hour median,True
52359,Temperature,qp03wk,48,15:0,22.938803764547387,TM-1: geohash+day+hour median,True
52390,Temperature,qp098j,48,15:0,13.928428287748682,TM-1: geohash+day+hour median,True
52421,Temperature,qp09tn,48,15:0,10.622391319011545,TM-2: geohash+hour median,True
52452,Temperature,qp03z0,48,15:0,7.011564277192056,TM-1: geohash+day+hour median,True
52483,Temperature,qp03yd,48,15:0,17.089923114908743,TM-1: geohash+day+hour median,True
52514,Temperature,qp03zh,48,15:0,16.16481724886227,TM-1: geohash+day+hour median,True
52545,Temperature,qp09gv,48,15:0,10.731337785984874,TM-1: geohash+day+hour median,True
52576,Temperature,qp09gp,48,15:0,17.76284808220062,TM-3: geohash median,True
52607,Temperature,qp06pf,48,15:0,6.669585917861326,TM-1: geohash+day+hour median,True
52638,Temperature,qp0d0j,48,15:0,17.936617941053584,TM-1: geohash+day+hour median,True
52669,Temperature,qp08cn,48,15:15,6.867150480950418,TM-2: geohash+hour median,True
52700,Temperature,qp0941,48,15:15,14.60089574368881,TM-1: geohash+day+hour median,True
52731,Temperature,qp094t,48,15:15,16.9644518146638,TM-1: geohash+day+hour median,True
52762,Temperature,qp03jz,48,15:15,17.191359062025732,TM-1: geohash+day+hour median,True
52793,Temperature,qp0928,48,15:15,10.960262343019634,TM-1: geohash+day+hour median,True
52824,Temperature,qp03qf,48,15:15,11.22770152848385,TM-1: geohash+day+hour median,True
52855,Temperature,qp0977,48,15:15,21.175090147163058,TM-1: geohash+day+hour median,True
52886,Temperature,qp03rt,48,15:15,27.58889795092382,TM-1: geohash+day+hour median,True
52917,Temperature,qp096y,48,15:15,16.294331257533525,TM-1: geohash+day+hour median,True
52948,Temperature,qp03x0,48,15:15,17.435410584429906,TM-1: geohash+day+hour median,True
52979,Temperature,qp0981,48,15:15,15.707900528368729,TM-1: geohash+day+hour median,True
53010,Temperature,qp09dd,48,15:15,14.547201651982812,TM-1: geohash+day+hour median,True
53041,Temperature,qp03tu,48,15:15,12.386405272371306,TM-1: geohash+day+hour median,True
53072,Temperature,qp03xv,48,15:15,13.43271835239711,TM-1: geohash+day+hour median,True
53103,Temperature,qp09sw,48,15:15,15.74594121327687,TM-1: geohash+day+hour median,True
53134,Temperature,qp09b0,48,15:15,17.378750743192683,TM-1: geohash+day+hour median,True
53165,Temperature,qp03zf,48,15:15,9.42452721553337,TM-1: geohash+day+hour median,True
53196,Temperature,qp09fh,48,15:15,21.138878882716376,TM-1: geohash+day+hour median,True
53227,Temperature,qp09vm,48,15:15,13.603069916174556,TM-1: geohash+day+hour median,True
53258,Temperature,qp09uz,48,15:15,11.714694723961433,TM-1: geohash+day+hour median,True
53289,Temperature,qp0d54,48,15:15,15.299702274124126,TM-1: geohash+day+hour median,True
53320,Temperature,qp0d4w,48,15:15,21.75567001821257,TM-1: geohash+day+hour median,True
53351,Temperature,qp03pc,48,15:30,10.684854775091535,TM-1: geohash+day+hour median,True
53382,Temperature,qp09hm,48,15:30,15.66085842149674,TM-1: geohash+day+hour median,True
53413,Temperature,qp03px,48,15:30,18.08527138742745,TM-1: geohash+day+hour median,True
53444,Temperature,qp03m3,48,15:30,16.81078731078643,TM-3: geohash median,True
53475,Temperature,qp092d,48,15:30,14.171021922613631,TM-1: geohash+day+hour median,True
53506,Temperature,qp03rs,48,15:30,13.010860299082186,TM-1: geohash+day+hour median,True
53537,Temperature,qp03mq,48,15:30,22.89155390516844,TM-1: geohash+day+hour median,True
53568,Temperature,qp093r,48,15:30,17.02478542034425,TM-1: geohash+day+hour median,True
53599,Temperature,qp09sb,48,15:30,20.49266045032563,TM-1: geohash+day+hour median,True
53630,Temperature,qp03wd,48,15:30,14.648364184713882,TM-1: geohash+day+hour median,True
53661,Temperature,qp0987,48,15:30,18.451722044272007,TM-1: geohash+day+hour median,True
53692,Temperature,qp09dk,48,15:30,9.445913417302387,TM-1: geohash+day+hour median,True
53723,Temperature,qp03xq,48,15:30,23.3568217501388,TM-1: geohash+day+hour median,True
53754,Temperature,qp09sx,48,15:30,19.986560769519265,TM-1: geohash+day+hour median,True
53785,Temperature,qp09f1,48,15:30,15.965089888335829,TM-1: geohash+day+hour median,True
53816,Temperature,qp09g5,48,15:30,18.64012474487896,TM-1: geohash+day+hour median,True
53847,Temperature,qp09gt,48,15:30,13.83294171332879,TM-1: geohash+day+hour median,True
53878,Temperature,qp09fz,48,15:30,12.584496905589688,TM-1: geohash+day+hour median,True
53909,Temperature,qp0d06,48,15:30,19.36505591424948,TM-2: geohash+hour median,True
53940,Temperature,qp0d4w,48,15:30,21.75567001821257,TM-1: geohash+day+hour median,True
53971,Temperature,qp094c,48,15:45,16.458429172450153,TM-1: geohash+day+hour median,True
54002,Temperature,qp03jq,48,15:45,9.733146701185923,TM-1: geohash+day+hour median,True
54033,Temperature,qp090r,48,15:45,19.59483996256697,TM-1: geohash+day+hour median,True
54064,Temperature,qp03qc,48,15:45,12.082817205825748,TM-1: geohash+day+hour median,True
54095,Temperature,qp03q5,48,15:45,21.522888020971948,TM-1: geohash+day+hour median,True
54126,Temperature,qp096s,48,15:45,15.967693663676478,TM-3: geohash median,True
54157,Temperature,qp092n,48,15:45,20.42794544576465,TM-1: geohash+day+hour median,True
54188,Temperature,qp03w0,48,15:45,12.62794780038877,TM-1: geohash+day+hour median,True
54219,Temperature,qp098c,48,15:45,17.522758713183332,TM-3: geohash median,True
54250,Temperature,qp09ed,48,15:45,16.079443335718206,TM-1: geohash+day+hour median,True
54281,Temperature,qp03wh,48,15:45,11.052043425292307,TM-1: geohash+day+hour median,True
54312,Temperature,qp099m,48,15:45,14.522259376591023,TM-1: geohash+day+hour median,True
54343,Temperature,qp03wz,48,15:45,19.21647209793621,TM-1: geohash+day+hour median,True
54374,Temperature,qp09u0,48,15:45,18.80420878229184,TM-1: geohash+day+hour median,True
54405,Temperature,qp03yg,48,15:45,21.26601493780469,TM-1: geohash+day+hour median,True
54436,Temperature,qp09yh,48,15:45,12.922306229827576,TM-1: geohash+day+hour median,True
54467,Temperature,qp09gw,48,15:45,12.461177436652878,TM-1: geohash+day+hour median,True
54498,Temperature,qp0dj0,48,15:45,20.786448718074688,TM-1: geohash+day+hour median,True
54529,Temperature,qp0d4s,48,15:45,24.7974435090108,TM-1: geohash+day+hour median,True
54560,Temperature,qp095b,48,16:0,17.211471675099705,TM-2: geohash+hour median,True
54591,Temperature,qp03nw,48,16:0,18.084582124815007,TM-1: geohash+day+hour median,True
54622,Temperature,qp095x,48,16:0,16.912027316033775,TM-3: geohash median,True
54653,Temperature,qp0961,48,16:0,15.719806137063845,TM-1: geohash+day+hour median,True
54684,Temperature,qp03r5,48,16:0,21.087666226984418,TM-1: geohash+day+hour median,True
54715,Temperature,qp097s,48,16:0,22.10260435984916,TM-1: geohash+day+hour median,True
54746,Temperature,qp03ry,48,16:0,20.65417244614531,TM-1: geohash+day+hour median,True
54777,Temperature,qp03tb,48,16:0,22.885214647816337,TM-1: geohash+day+hour median,True
54808,Temperature,qp03x3,48,16:0,7.125618355924603,TM-1: geohash+day+hour median,True
54839,Temperature,qp09d4,48,16:0,10.687280688078008,TM-2: geohash+hour median,True
54870,Temperature,qp09s7,48,16:0,15.63632993721065,TM-1: geohash+day+hour median,True
54901,Temperature,qp098j,48,16:0,19.55035236934604,TM-1: geohash+day+hour median,True
54932,Temperature,qp03wx,48,16:0,24.60555303068704,TM-1: geohash+day+hour median,True
54963,Temperature,qp03y9,48,16:0,16.29863285136046,TM-1: geohash+day+hour median,True
54994,Temperature,qp03yg,48,16:0,15.540094077019932,TM-1: geohash+day+hour median,True
55025,Temperature,qp03zt,48,16:0,12.146723683494075,TM-1: geohash+day+hour median,True
55056,Temperature,qp09gw,48,16:0,15.459110803641822,TM-2: geohash+hour median,True
55087,Temperature,qp0d4c,48,16:0,16.121239306735824,TM-3: geohash median,True
55118,Temperature,qp0d0q,48,16:0,12.869161595786904,TM-3: geohash median,True
55149,Temperature,qp03pv,48,16:15,14.565177303065695,TM-3: geohash median,True
55180,Temperature,qp03pz,48,16:15,12.931248966036438,TM-2: geohash+hour median,True
55211,Temperature,qp03qc,48,16:15,9.768813663376076,TM-1: geohash+day+hour median,True
55242,Temperature,qp03r5,48,16:15,21.087666226984418,TM-1: geohash+day+hour median,True
55273,Temperature,qp03mt,48,16:15,11.432749159587456,TM-1: geohash+day+hour median,True
55304,Temperature,qp093w,48,16:15,18.128995722911903,TM-1: geohash+day+hour median,True
55335,Temperature,qp03w8,48,16:15,11.386387934920831,TM-1: geohash+day+hour median,True
55366,Temperature,qp0991,48,16:15,17.46186265538228,TM-1: geohash+day+hour median,True
55397,Temperature,qp09sf,48,16:15,23.667730356609212,TM-1: geohash+day+hour median,True
55428,Temperature,qp03xu,48,16:15,11.43313987622972,TM-1: geohash+day+hour median,True
55459,Temperature,qp03wq,48,16:15,25.31851325309944,TM-2: geohash+hour median,True
55490,Temperature,qp09ez,48,16:15,10.871778711215336,TM-1: geohash+day+hour median,True
55521,Temperature,qp09v1,48,16:15,17.17543686371144,TM-1: geohash+day+hour median,True
55552,Temperature,qp09fk,48,16:15,19.544160363488032,TM-2: geohash+hour median,True
55583,Temperature,qp03zw,48,16:15,7.715405176575578,TM-1: geohash+day+hour median,True
55614,Temperature,qp0dh0,48,16:15,18.890205427973065,TM-1: geohash+day+hour median,True
55645,Temperature,qp06py,48,16:15,9.985593521747456,TM-2: geohash+hour median,True
55676,Temperature,qp094m,48,16:30,14.359331781444515,TM-1: geohash+day+hour median,True
55707,Temperature,qp094x,48,16:30,21.493746070402725,TM-1: geohash+day+hour median,True
55738,Temperature,qp0961,48,16:30,15.719806137063845,TM-1: geohash+day+hour median,True
55769,Temperature,qp093g,48,16:30,12.412960235233967,TM-1: geohash+day+hour median,True
55800,Temperature,qp03qv,48,16:30,10.118426660850425,TM-1: geohash+day+hour median,True
55831,Temperature,qp096y,48,16:30,16.91997369514532,TM-1: geohash+day+hour median,True
55862,Temperature,qp09d8,48,16:30,22.376558713774585,TM-1: geohash+day+hour median,True
55893,Temperature,qp03wf,48,16:30,7.046078286131172,TM-1: geohash+day+hour median,True
55924,Temperature,qp098e,48,16:30,16.295178533523558,TM-1: geohash+day+hour median,True
55955,Temperature,qp09sh,48,16:30,13.618569000575226,TM-1: geohash+day+hour median,True
55986,Temperature,qp09sn,48,16:30,23.969269704050173,TM-1: geohash+day+hour median,True
56017,Temperature,qp03z2,48,16:30,18.765611354858592,TM-1: geohash+day+hour median,True
56048,Temperature,qp03ye,48,16:30,12.30688247684304,TM-1: geohash+day+hour median,True
56079,Temperature,qp09bt,48,16:30,11.822427123392188,TM-1: geohash+day+hour median,True
56110,Temperature,qp03zz,48,16:30,13.694311739210516,TM-1: geohash+day+hour median,True
56141,Temperature,qp0dj5,48,16:30,14.37750968244113,TM-1: geohash+day+hour median,True
56172,Temperature,qp091g,48,16:45,15.17924636901975,TM-3: geohash median,True
